""	"word"	"tag"	"age"	"speaker"	"corpus"	"child"	"difference"
"26006"	"put"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"13"
"26007"	"put"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26008"	"put"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26009"	"put"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26010"	"put"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26011"	"real"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26012"	"real"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26013"	"real"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26014"	"right"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"113"
"26015"	"right"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26016"	"right"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"40"
"26017"	"ring"	"on"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26018"	"say"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26019"	"say"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"49"
"26020"	"see"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"20"
"26021"	"see"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"44"
"26022"	"see"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"11"
"26023"	"see"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26024"	"see"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"40"
"26025"	"see"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"21"
"26026"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"71"
"26027"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"13"
"26028"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"23"
"26029"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"28"
"26030"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26031"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26032"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26033"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"13"
"26034"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26035"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"17"
"26036"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"33"
"26037"	"see"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"51"
"26038"	"shape"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26039"	"shape"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"33"
"26040"	"shape"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"11"
"26041"	"sheep"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26042"	"sheep"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26043"	"sheep"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26044"	"sheep"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26045"	"sheep"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26046"	"show"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"62"
"26047"	"some"	"qn"	"12.0"	"MOT"	"Rollins"	"cb12"	"148"
"26048"	"stack"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"252"
"26049"	"stack"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"23"
"26050"	"taste"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26051"	"taste"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"8"
"26052"	"taste"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"55"
"26053"	"thank"	"int"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26054"	"thank"	"int"	"12.0"	"MOT"	"Rollins"	"cb12"	"188"
"26055"	"thank"	"int"	"12.0"	"MOT"	"Rollins"	"cb12"	"86"
"26056"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26057"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26058"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"29"
"26059"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26060"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"11"
"26061"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"99"
"26062"	"that"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"36"
"26063"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"26"
"26064"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"46"
"26065"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26066"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26067"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26068"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"40"
"26069"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"16"
"26070"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26071"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26072"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"23"
"26073"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26074"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26075"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26076"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26077"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26078"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26079"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"23"
"26080"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26081"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26082"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26083"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26084"	"that"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"29"
"26085"	"that"	"rel"	"12.0"	"MOT"	"Rollins"	"cb12"	"213"
"26086"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26087"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26088"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"43"
"26089"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"22"
"26090"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"15"
"26091"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"11"
"26092"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"56"
"26093"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26094"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"32"
"26095"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26096"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26097"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26098"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26099"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26100"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"11"
"26101"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26102"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26103"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"15"
"26104"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"8"
"26105"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26106"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26107"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26108"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26109"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26110"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26111"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26112"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26113"	"the"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26114"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26115"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"74"
"26116"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26117"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26118"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"61"
"26119"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"48"
"26120"	"them"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"19"
"26121"	"then"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26122"	"then"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26123"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26124"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"7"
"26125"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26126"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26127"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26128"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26129"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26130"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"11"
"26131"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"16"
"26132"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26133"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26134"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"19"
"26135"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26136"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"22"
"26137"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26138"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26139"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26140"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"8"
"26141"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26142"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26143"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26144"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26145"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26146"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26147"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26148"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"79"
"26149"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26150"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26151"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26152"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26153"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26154"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"13"
"26155"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26156"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26157"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26158"	"there"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26159"	"they"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"49"
"26160"	"they"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"66"
"26161"	"they"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"13"
"26162"	"they"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26163"	"they"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26164"	"they"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26165"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26166"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"93"
"26167"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26168"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26169"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26170"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26171"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"8"
"26172"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26173"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"28"
"26174"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"30"
"26175"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"43"
"26176"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26177"	"this"	"det"	"12.0"	"MOT"	"Rollins"	"cb12"	"39"
"26178"	"this"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"86"
"26179"	"this"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"66"
"26180"	"this"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"37"
"26181"	"this"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"29"
"26182"	"this"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26183"	"this"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26184"	"though"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26185"	"throw"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"19"
"26186"	"to"	"inf"	"12.0"	"MOT"	"Rollins"	"cb12"	"70"
"26187"	"to"	"inf"	"12.0"	"MOT"	"Rollins"	"cb12"	"17"
"26188"	"to"	"inf"	"12.0"	"MOT"	"Rollins"	"cb12"	"61"
"26189"	"to"	"inf"	"12.0"	"MOT"	"Rollins"	"cb12"	"37"
"26190"	"to"	"inf"	"12.0"	"MOT"	"Rollins"	"cb12"	"40"
"26191"	"to"	"prep"	"12.0"	"MOT"	"Rollins"	"cb12"	"123"
"26192"	"too"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26193"	"too"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"174"
"26194"	"too"	"post"	"12.0"	"MOT"	"Rollins"	"cb12"	"47"
"26195"	"train"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26196"	"train"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26197"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26198"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26199"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26200"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26201"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26202"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26203"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26204"	"turn"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26205"	"uhhuh"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26206"	"uhhuh"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"57"
"26207"	"up"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"30"
"26208"	"up"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26209"	"up"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"40"
"26210"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"61"
"26211"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26212"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26213"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26214"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"51"
"26215"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26216"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"28"
"26217"	"us"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"17"
"26218"	"very"	"adv"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26219"	"walk"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26220"	"want"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"20"
"26221"	"want"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26222"	"want"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"61"
"26223"	"want"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"28"
"26224"	"want"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"49"
"26225"	"way"	"n"	"12.0"	"MOT"	"Rollins"	"cb12"	"110"
"26226"	"we"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"86"
"26227"	"we"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26228"	"we"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"206"
"26229"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26230"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"255"
"26231"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26232"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26233"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26234"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26235"	"welcome"	"adj"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26236"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26237"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26238"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"16"
"26239"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"13"
"26240"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26241"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26242"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"33"
"26243"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26244"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26245"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26246"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"20"
"26247"	"what"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"21"
"26248"	"wiggle"	"v"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26249"	"with"	"prep"	"12.0"	"MOT"	"Rollins"	"cb12"	"18"
"26250"	"with"	"prep"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26251"	"with"	"prep"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26252"	"yay"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"76"
"26253"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26254"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26255"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26256"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"6"
"26257"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26258"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"30"
"26259"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"20"
"26260"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26261"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"15"
"26262"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26263"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26264"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26265"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"15"
"26266"	"yeah"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"20"
"26267"	"yes"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"102"
"26268"	"yes"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26269"	"yes"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"8"
"26270"	"yes"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"44"
"26271"	"yes"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"28"
"26272"	"yes"	"co"	"12.0"	"MOT"	"Rollins"	"cb12"	"50"
"26273"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26274"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"7"
"26275"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26276"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26277"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26278"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26279"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26280"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26281"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26282"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"0"
"26283"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26284"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26285"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"33"
"26286"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26287"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26288"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26289"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26290"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"15"
"26291"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26292"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"10"
"26293"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26294"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26295"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26296"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26297"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26298"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26299"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"7"
"26300"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26301"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26302"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26303"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"27"
"26304"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26305"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"16"
"26306"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"12"
"26307"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26308"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"21"
"26309"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26310"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"5"
"26311"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"4"
"26312"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"15"
"26313"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"9"
"26314"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26315"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"2"
"26316"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26317"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26318"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26319"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26320"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"3"
"26321"	"you"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"1"
"26322"	"your"	"pro"	"12.0"	"MOT"	"Rollins"	"cb12"	"14"
"26323"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"11"
"26324"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"56"
"26325"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"26"
"26326"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"58"
"26327"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"7"
"26328"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"207"
"26329"	"a"	"det"	"12.0"	"MOT"	"Rollins"	"hp12"	"1"
"26330"	"again"	"adv"	"12.0"	"MOT"	"Rollins"	"hp12"	"83"
